SR. NO.,CCMS NO,Zone,Latitude,Longitude,Type of Light,No. Of Lights,Wattage,Ward No.,Wattage,Connected Load,,,
19,WZ-122-008,WEST,28.644099,77.034886,LED,1,70,122,70,70,,,
20,WZ-122-008,WEST,28.64411,77.035103,LED,1,70,122,70,70,,,
21,WZ-122-008,WEST,28.644085,77.035365,LED,1,72,122,72,72,,,
22,WZ-122-008,WEST,28.644141,77.035405,LED,1,72,122,72,72,,,
23,WZ-122-008,WEST,28.644241,77.035133,LED,1,72,122,72,72,,,
24,WZ-122-008,WEST,28.644272,77.034949,LED,1,72,122,72,72,,,
25,WZ-122-008,WEST,28.644393,77.034735,LED,1,72,122,72,72,,,
26,WZ-122-008,WEST,28.644382,77.034418,LED,1,72,122,72,72,,,
27,WZ-122-008,WEST,28.64441,77.034346,LED,1,70,122,70,70,,,
28,WZ-122-008,WEST,28.644587,77.034348,LED,1,70,122,70,70,,,
29,WZ-122-008,WEST,28.644734,77.034348,LED,1,70,122,70,70,,,
30,WZ-122-008,WEST,28.644788,77.03458,LED,1,70,122,70,70,,,
31,WZ-122-008,WEST,28.644812,77.034858,LED,1,70,122,70,70,,,
32,WZ-122-008,WEST,28.644814,77.035048,LED,1,70,122,70,70,,,
33,WZ-122-008,WEST,28.644787,77.035288,LED,1,70,122,70,70,,,
34,WZ-122-008,WEST,28.644957,77.035413,LED,1,72,122,72,72,,,
35,WZ-122-008,WEST,28.644992,77.035174,LED,1,72,122,72,72,,,
36,WZ-122-008,WEST,28.645022,77.034975,LED,1,72,122,72,72,,,
37,WZ-122-008,WEST,28.645027,77.034727,LED,1,72,122,72,72,,,
38,WZ-122-008,WEST,28.645025,77.034438,LED,1,72,122,72,72,,,
39,WZ-122-008,WEST,28.645115,77.03437,LED,1,70,122,70,70,,,
40,WZ-122-008,WEST,28.645238,77.034374,LED,1,70,122,70,70,,,
41,WZ-122-008,WEST,28.645326,77.034613,LED,1,70,122,70,70,,,
42,WZ-122-008,WEST,28.645331,77.034858,LED,1,70,122,70,70,,,
43,WZ-122-008,WEST,28.645323,77.035121,LED,1,72,122,72,72,,,
44,WZ-122-008,WEST,28.645527,77.034356,LED,1,72,122,72,72,,,
45,WZ-122-008,WEST,28.645889,77.03436,LED,1,72,122,72,72,,,
46,WZ-122-008,WEST,28.645948,77.034353,LED,1,72,122,72,72,,,
47,WZ-122-008,WEST,28.645801,77.03463,LED,1,72,122,72,72,,,
48,WZ-122-008,WEST,28.645777,77.034953,LED,1,72,122,72,72,,,
49,WZ-122-008,WEST,28.645408,77.034172,LED,1,72,122,72,72,,,
50,WZ-122-008,WEST,28.645507,77.034167,LED,1,72,122,72,72,,,
51,WZ-122-008,WEST,28.645545,77.034184,LED,1,72,122,72,72,,,
52,WZ-122-008,WEST,28.645079,77.034075,LED,1,72,122,72,72,,,
53,WZ-122-008,WEST,28.644764,77.034093,LED,1,72,122,72,72,,,
54,WZ-122-008,WEST,28.644544,77.034099,LED,1,72,122,72,72,,,
55,WZ-122-008,WEST,28.644304,77.034094,LED,1,72,122,72,72,,,
56,WZ-122-008,WEST,28.644103,77.034107,LED,1,72,122,72,72,,,
57,WZ-122-008,WEST,28.644225,77.03389,LED,1,72,122,72,72,,,
58,WZ-122-008,WEST,28.644478,77.03388,LED,1,72,122,72,72,,,
59,WZ-122-008,WEST,28.644678,77.033881,LED,1,72,122,72,72,,,
60,WZ-122-008,WEST,28.644716,77.033872,LED,1,72,122,72,72,,,
61,WZ-122-008,WEST,28.643627,77.034331,LED,1,72,122,72,72,,,
62,WZ-122-008,WEST,28.643293,77.034234,LED,1,72,122,72,72,,,
63,WZ-122-008,WEST,28.643006,77.034297,LED,1,72,122,72,72,,,
64,WZ-122-008,WEST,28.64294,77.034276,LED,2,72X2,122,72,144,,,
65,WZ-122-008,WEST,28.642799,77.034287,LED,1,72,122,72,72,,,
66,WZ-122-008,WEST,28.642569,77.034243,LED,1,72,122,72,72,,,
67,WZ-122-008,WEST,28.642432,77.034323,LED,1,72,122,72,72,,,
68,WZ-122-008,WEST,28.643258,77.034165,LED,1,72,122,72,72,,,
69,WZ-122-008,WEST,28.643281,77.034128,LED,1,72,122,72,72,,,
70,WZ-122-008,WEST,28.643276,77.033486,LED,1,72,122,72,72,,,
71,WZ-122-008,WEST,28.643359,77.033472,LED,1,72,122,72,72,,,
72,WZ-122-008,WEST,28.643425,77.033459,LED,1,72,122,72,72,,,
73,WZ-122-008,WEST,28.643622,77.033466,LED,1,72,122,72,72,,,
74,WZ-122-008,WEST,28.643786,77.033445,LED,1,72,122,72,72,,,
75,WZ-122-008,WEST,28.643837,77.033423,LED,1,72,122,72,72,,,
76,WZ-122-008,WEST,28.644134,77.033479,LED,1,72,122,72,72,,,
77,WZ-122-008,WEST,28.644367,77.03347,LED,1,72,122,72,72,,,
78,WZ-122-008,WEST,28.643466,77.034342,LED,2,72X2,122,72,144,,,
79,WZ-122-008,WEST,28.643477,77.034643,LED,1,72,122,72,72,,,
80,WZ-122-008,WEST,28.643596,77.034768,LED,1,72,122,72,72,,,
81,WZ-122-008,WEST,28.643528,77.034615,LED,1,72,122,72,72,,,
82,WZ-122-008,WEST,28.643649,77.034108,LED,2,72X2,122,72,144,,,
83,WZ-122-008,WEST,28.643728,77.034063,LED,1,72,122,72,72,,,
84,WZ-122-008,WEST,28.643628,77.033982,LED,1,72,122,72,72,,,
85,WZ-122-008,WEST,28.64351,77.033923,LED,1,72,122,72,72,,,
86,WZ-122-008,WEST,28.643511,77.033909,LED,1,72,122,72,72,,,
87,WZ-122-008,WEST,28.643597,77.033807,LED,1,72,122,72,72,,,
88,WZ-122-008,WEST,28.643428,77.033756,LED,1,72,122,72,72,,,
89,WZ-122-008,WEST,28.64371,77.03373,LED,1,72,122,72,72,,,
90,WZ-122-008,WEST,28.643913,77.033751,LED,1,72,122,72,72,,,
91,WZ-122-008,WEST,28.644147,77.033736,LED,1,72,122,72,72,,,
2,WS-127-009,WEST,28.617918,77.046073,LED,4,140X4,127,140,560,,,
3,WS-127-009,WEST,28.617917,77.046099,LED,1,72,127,72,72,,,
4,WS-127-009,WEST,28.61801,77.045917,LED,1,72,127,72,72,,,
6,WS-127-009,WEST,28.617975,77.046279,LED,1,72,127,72,72,,,
7,WS-127-009,WEST,28.617966,77.046496,LED,1,72,127,72,72,,,
8,WS-127-009,WEST,28.618182,77.046513,LED,2,72X2,127,72,144,,,
9,WS-127-009,WEST,28.618431,77.046501,LED,1,72,127,72,72,,,
10,WS-127-009,WEST,28.61882,77.046518,LED,2,72X2,127,72,144,,,
11,WS-127-009,WEST,28.619083,77.046551,LED,2,72X2,127,72,144,,,
12,WS-127-009,WEST,28.619159,77.046514,LED,1,72,127,72,72,,,
13,WS-127-009,WEST,28.617513,77.04646,LED,1,72,127,72,72,,,
14,WS-127-009,WEST,28.617233,77.046583,LED,1,72,127,72,72,,,
15,WS-127-009,WEST,28.616859,77.046506,LED,1,72,127,72,72,,,
16,WS-127-009,WEST,28.616605,77.046427,LED,1,72,127,72,72,,,
17,WS-127-009,WEST,28.616382,77.046438,LED,2,72X2,127,72,144,,,
18,WS-127-009,WEST,28.61615,77.046444,LED,1,72,127,72,72,,,
19,WS-127-009,WEST,28.61681,77.046411,LED,1,72,127,72,72,,,
20,WS-127-009,WEST,28.616865,77.046328,LED,1,72,127,72,72,,,
21,WS-127-009,WEST,28.616699,77.04622,LED,1,72,127,72,72,,,
22,WS-127-009,WEST,28.616426,77.046184,LED,1,72,127,72,72,,,
23,WS-127-009,WEST,28.616178,77.046156,LED,1,72,127,72,72,,,
24,WS-127-009,WEST,28.615886,77.04598,LED,1,72,127,72,72,,,
25,WS-127-009,WEST,28.615805,77.045972,LED,1,72,127,72,72,,,
26,WS-127-009,WEST,28.615811,77.045941,LED,1,72,127,72,72,,,
27,WS-127-009,WEST,28.615911,77.045807,LED,1,72,127,72,72,,,
28,WS-127-009,WEST,28.615937,77.045794,LED,2,72X2,127,72,144,,,
29,WS-127-009,WEST,28.616164,77.046029,LED,1,72,127,72,72,,,
30,WS-127-009,WEST,28.616165,77.04571,LED,2,72X2,127,72,144,,,
31,WS-127-009,WEST,28.616161,77.045358,LED,2,72X2,127,72,144,,,
32,WS-127-009,WEST,28.616028,77.045306,LED,1,72,127,72,72,,,
33,WS-127-009,WEST,28.615822,77.045286,LED,1,72,127,72,72,,,
34,WS-127-009,WEST,28.61613,77.045148,LED,2,72X2,127,72,144,,,
35,WS-127-009,WEST,28.616005,77.045102,LED,2,72X2,127,72,144,,,
36,WS-127-009,WEST,28.615842,77.045026,LED,2,72X2,127,72,144,,,
37,WS-127-009,WEST,28.615837,77.045043,LED,2,72X2,127,72,144,,,
38,WS-127-009,WEST,28.616325,77.045051,LED,2,72X2,127,72,144,,,
39,WS-127-009,WEST,28.616375,77.045268,LED,1,72,127,72,72,,,
40,WS-127-009,WEST,28.61639,77.045557,LED,2,72X2,127,72,144,,,
41,WS-127-009,WEST,28.616349,77.045837,LED,1,72,127,72,72,,,
42,WS-127-009,WEST,28.616622,77.046128,LED,1,72,127,72,72,,,
43,WS-127-009,WEST,28.616662,77.046021,LED,1,72,127,72,72,,,
44,WS-127-009,WEST,28.616641,77.045752,LED,1,72,127,72,72,,,
45,WS-127-009,WEST,28.61666,77.045439,LED,1,72,127,72,72,,,
46,WS-127-009,WEST,28.616687,77.045135,LED,1,72,127,72,72,,,
47,WS-127-009,WEST,28.616833,77.044956,LED,1,72,127,72,72,,,
48,WS-127-009,WEST,28.616868,77.045313,LED,1,72,127,72,72,,,
49,WS-127-009,WEST,28.616807,77.045728,LED,2,72X2,127,72,144,,,
50,WS-127-009,WEST,28.616803,77.04574,LED,1,72,127,72,72,,,
51,WS-127-009,WEST,28.617036,77.046227,LED,1,72,127,72,72,,,
52,WS-127-009,WEST,28.617079,77.046116,LED,1,72,127,72,72,,,
53,WS-127-009,WEST,28.617087,77.045916,LED,1,72,127,72,72,,,
54,WS-127-009,WEST,28.617085,77.045764,LED,1,72,127,72,72,,,
55,WS-127-009,WEST,28.617126,77.045575,LED,1,72,127,72,72,,,
56,WS-127-009,WEST,28.617084,77.045026,LED,1,72,127,72,72,,,
57,WS-127-009,WEST,28.61707,77.044927,LED,1,72,127,72,72,,,
58,WS-127-009,WEST,28.617065,77.044921,LED,1,72,127,72,72,,,
59,WS-127-009,WEST,28.617292,77.045014,LED,1,72,127,72,72,,,
60,WS-127-009,WEST,28.617259,77.045209,LED,1,72,127,72,72,,,
61,WS-127-009,WEST,28.617259,77.045476,LED,1,72,127,72,72,,,
62,WS-127-009,WEST,28.617223,77.045654,LED,1,72,127,72,72,,,
63,WS-127-009,WEST,28.617228,77.045704,LED,1,72,127,72,72,,,
64,WS-127-009,WEST,28.617289,77.045965,LED,1,72,127,72,72,,,
65,WS-127-009,WEST,28.617223,77.046228,LED,1,72,127,72,72,,,
66,WS-127-009,WEST,28.61744,77.046194,LED,1,72,127,72,72,,,
67,WS-127-009,WEST,28.617552,77.046069,LED,1,72,127,72,72,,,
68,WS-127-009,WEST,28.617535,77.045773,LED,1,72,127,72,72,,,
69,WS-127-009,WEST,28.617562,77.045562,LED,1,72,127,72,72,,,
70,WS-127-009,WEST,28.617541,77.045357,LED,1,72,127,72,72,,,
71,WS-127-009,WEST,28.617528,77.045108,LED,1,72,127,72,72,,,
72,WS-127-009,WEST,28.61752,77.045069,LED,1,72,127,72,72,,,
73,WS-127-009,WEST,28.61769,77.045176,LED,1,72,127,72,72,,,
74,WS-127-009,WEST,28.617738,77.045055,LED,1,72,127,72,72,,,
75,WS-127-009,WEST,28.617751,77.044976,LED,1,72,127,72,72,,,
76,WS-127-009,WEST,28.617704,77.045449,LED,1,72,127,72,72,,,
77,WS-127-009,WEST,28.61775,77.045746,LED,1,72,127,72,72,,,
78,WS-127-009,WEST,28.617722,77.04603,LED,2,72X2,127,72,144,,,
79,WS-127-009,WEST,28.6177,77.046252,LED,1,72,127,72,72,,,
80,WS-127-009,WEST,28.617952,77.046798,LED,1,72,127,72,72,,,
81,WS-127-009,WEST,28.61837,77.046825,LED,4,140X4,127,140,560,,,
82,WS-127-009,WEST,28.618776,77.046818,LED,1,72,127,72,72,,,
83,WS-127-009,WEST,28.619046,77.046825,LED,1,72,127,72,72,,,
84,WS-127-009,WEST,28.618933,77.046873,LED,1,72,127,72,72,,,
85,WS-127-009,WEST,28.618626,77.046854,LED,1,70,127,70,70,,,
86,WS-127-009,WEST,28.618627,77.046853,LED,1,70,127,70,70,,,
87,WS-127-009,WEST,28.618452,77.046938,LED,1,70,127,70,70,,,
88,WS-127-009,WEST,28.618383,77.047254,LED,1,72,127,72,72,,,
89,WS-127-009,WEST,28.617878,77.046947,LED,1,72,127,72,72,,,
90,WS-127-009,WEST,28.617782,77.046939,LED,1,72,127,72,72,,,
91,WS-127-009,WEST,28.617526,77.046921,LED,1,72,127,72,72,,,
92,WS-127-009,WEST,28.617582,77.046845,LED,1,72,127,72,72,,,
1,WZ-116-001,WEST,28.64336,77.089451,LED,1,80,116,80,80,,,
2,WZ-116-001,WEST,28.64316,77.089276,LED,1,80,116,80,80,,,
3,WZ-116-001,WEST,28.642952,77.089164,LED,1,80,116,80,80,,,
4,WZ-116-001,WEST,28.642868,77.089114,LED,1,80,116,80,80,,,
5,WZ-116-001,WEST,28.642744,77.089248,LED,1,80,116,80,80,,,
6,WZ-116-001,WEST,28.642597,77.089469,LED,1,80,116,80,80,,,
7,WZ-116-001,WEST,28.642515,77.089586,LED,1,80,116,80,80,,,
8,WZ-116-001,WEST,28.642624,77.089697,LED,1,80,116,80,80,,,
9,WZ-116-001,WEST,28.642706,77.089783,LED,1,40,116,40,40,,,
10,WZ-116-001,WEST,28.642974,77.089954,LED,1,40,116,40,40,,,
11,WZ-116-001,WEST,28.643182,77.089839,LED,1,80,116,80,80,,,
12,WZ-116-001,WEST,28.643359,77.089651,LED,1,80,116,80,80,,,
13,WZ-116-001,WEST,28.643474,77.089593,LED,1,80,116,80,80,,,
14,WZ-116-001,WEST,28.643517,77.089628,LED,2,80X2,116,80,160,,,
15,WZ-116-001,WEST,28.643632,77.089574,LED,1,80,116,80,80,,,
16,WZ-116-001,WEST,28.643789,77.089709,LED,1,70,116,70,70,,,
17,WZ-116-001,WEST,28.643818,77.089733,LED,1,70,116,70,70,,,
18,WZ-116-001,WEST,28.643989,77.089759,LED,1,70,116,70,70,,,
19,WZ-116-001,WEST,28.644183,77.089806,LED,1,70,116,70,70,,,
20,WZ-116-001,WEST,28.644222,77.089939,LED,1,70,116,70,70,,,
21,WZ-116-001,WEST,28.644248,77.09032,LED,4,140X4,116,140,560,,,
22,WZ-116-001,WEST,28.644238,77.090494,LED,1,70,116,70,70,,,
23,WZ-116-001,WEST,28.644219,77.090782,LED,1,70,116,70,70,,,
24,WZ-116-001,WEST,28.644358,77.090836,LED,1,70,116,70,70,,,
25,WZ-116-001,WEST,28.64451,77.090864,LED,1,70,116,70,70,,,
26,WZ-116-001,WEST,28.644576,77.09078,LED,1,70,116,70,70,,,
27,WZ-116-001,WEST,28.644671,77.09069,LED,1,70,116,70,70,,,
28,WZ-116-001,WEST,28.644835,77.090323,LED,1,70,116,70,70,,,
29,WZ-116-001,WEST,28.644122,77.090825,LED,1,70,116,70,70,,,
30,WZ-116-001,WEST,28.643964,77.090786,LED,1,70,116,70,70,,,
31,WZ-116-001,WEST,28.643872,77.090716,LED,1,70,116,70,70,,,
32,WZ-116-001,WEST,28.643588,77.090619,LED,2,72X2,116,72,144,,,
33,WZ-116-001,WEST,28.643438,77.090607,LED,1,72,116,72,72,,,
34,WZ-116-001,WEST,28.643107,77.090175,LED,1,72,116,72,72,,,
35,WZ-116-001,WEST,28.643488,77.089343,LED,1,72,116,72,72,,,
36,WZ-116-001,WEST,28.643631,77.089076,LED,1,72,116,72,72,,,
37,WZ-116-001,WEST,28.64376,77.088911,LED,1,72,116,72,72,,,
38,WZ-116-001,WEST,28.643886,77.088695,LED,1,72,116,72,72,,,
39,WZ-116-001,WEST,28.643937,77.088575,LED,1,72,116,72,72,,,
40,WZ-116-001,WEST,28.643869,77.088485,LED,1,72,116,72,72,,,
41,WZ-116-001,WEST,28.643764,77.088369,LED,1,72,116,72,72,,,
42,WZ-116-001,WEST,28.643593,77.088249,LED,1,72,116,72,72,,,
43,WZ-116-001,WEST,28.643513,77.08818,LED,1,80,116,80,80,,,
44,WZ-116-001,WEST,28.643398,77.088295,LED,1,80,116,80,80,,,
45,WZ-116-001,WEST,28.643213,77.088515,LED,1,80,116,80,80,,,
46,WZ-116-001,WEST,28.643128,77.088642,LED,1,80,116,80,80,,,
47,WZ-116-001,WEST,28.643,77.088832,LED,1,70,116,70,70,,,
48,WZ-116-001,WEST,28.643095,77.089193,LED,1,70,116,70,70,,,
49,WZ-116-001,WEST,28.6432,77.089142,LED,2,70X2,116,70,140,,,
50,WZ-116-001,WEST,28.643238,77.088972,LED,1,70,116,70,70,,,
51,WZ-116-001,WEST,28.643267,77.088929,LED,1,70,116,70,70,,,
52,WZ-116-001,WEST,28.643423,77.088736,LED,1,70,116,70,70,,,
53,WZ-116-001,WEST,28.643511,77.088613,LED,1,72,116,72,72,,,
54,WZ-116-001,WEST,28.643552,77.088688,LED,1,72,116,72,72,,,
55,WZ-116-001,WEST,28.64351,77.088802,LED,1,80,116,80,80,,,
56,WZ-116-001,WEST,28.643399,77.088804,LED,1,80,116,80,80,,,
1,WZ-114-011,WEST,28.63923,77.082311,LED,1,72,114,72,72,,,
2,WZ-114-011,WEST,28.638996,77.082162,LED,1,72,114,72,72,,,
3,WZ-114-011,WEST,28.638792,77.081942,LED,1,72,114,72,72,,,
4,WZ-114-011,WEST,28.638844,77.081892,LED,4,72X4,114,72,288,,,
5,WZ-114-011,WEST,28.639057,77.081953,LED,1,72,114,72,72,,,
6,WZ-114-011,WEST,28.639068,77.081959,LED,1,72,114,72,72,,,
7,WZ-114-011,WEST,28.639347,77.082073,LED,1,72,114,72,72,,,
8,WZ-114-011,WEST,28.639465,77.082103,LED,1,72,114,72,72,,,
9,WZ-114-011,WEST,28.639547,77.082235,LED,4,72X4,114,72,288,,,
10,WZ-114-011,WEST,28.63975,77.082297,LED,1,72,114,72,72,,,
11,WZ-114-011,WEST,28.639953,77.082432,LED,1,72,114,72,72,,,
12,WZ-114-011,WEST,28.640177,77.082554,LED,1,72,114,72,72,,,
13,WZ-114-011,WEST,28.640361,77.082628,LED,2,72X2,114,72,144,,,
14,WZ-114-011,WEST,28.640571,77.08268,LED,2,72X2,114,72,144,,,
15,WZ-114-011,WEST,28.640972,77.082864,LED,2,72X2,114,72,144,,,
16,WZ-114-011,WEST,28.641014,77.082969,LED,2,72X2,114,72,144,,,
17,WZ-114-011,WEST,28.641141,77.082819,LED,1,72,114,72,72,,,
18,WZ-114-011,WEST,28.640907,77.082693,LED,1,72,114,72,72,,,
19,WZ-114-011,WEST,28.640639,77.082588,LED,1,72,114,72,72,,,
20,WZ-114-011,WEST,28.640639,77.082596,LED,1,72,114,72,72,,,
21,WZ-114-011,WEST,28.640252,77.082582,LED,1,72,114,72,72,,,
22,WZ-114-011,WEST,28.640202,77.08277,LED,1,72,114,72,72,,,
23,WZ-114-011,WEST,28.640293,77.082988,LED,1,72,114,72,72,,,
24,WZ-114-011,WEST,28.640372,77.083042,LED,1,72,114,72,72,,,
25,WZ-114-011,WEST,28.640525,77.083116,LED,1,72,114,72,72,,,
26,WZ-114-011,WEST,28.640715,77.083125,LED,1,72,114,72,72,,,
27,WZ-114-011,WEST,28.640797,77.083254,LED,1,72,114,72,72,,,
28,WZ-114-011,WEST,28.640955,77.083341,LED,1,72,114,72,72,,,
29,WZ-114-011,WEST,28.640897,77.083508,LED,1,72,114,72,72,,,
30,WZ-114-011,WEST,28.640968,77.083819,LED,1,72,114,72,72,,,
31,WZ-114-011,WEST,28.64102,77.0838,LED,1,72,114,72,72,,,
32,WZ-114-011,WEST,28.641099,77.083656,LED,1,72,114,72,72,,,
33,WZ-114-011,WEST,28.641161,77.083516,LED,1,72,114,72,72,,,
34,WZ-114-011,WEST,28.641055,77.083862,LED,1,72,114,72,72,,,
35,WZ-114-011,WEST,28.641138,77.083944,LED,1,72,114,72,72,,,
36,WZ-114-011,WEST,28.641216,77.084032,LED,1,72,114,72,72,,,
37,WZ-114-011,WEST,28.641236,77.084073,LED,1,72,114,72,72,,,
38,WZ-114-011,WEST,28.64132,77.084109,LED,1,72,114,72,72,,,
39,WZ-114-011,WEST,28.641349,77.084158,LED,1,72,114,72,72,,,
40,WZ-114-011,WEST,28.641389,77.084232,LED,1,72,114,72,72,,,
41,WZ-114-011,WEST,28.641461,77.084294,LED,1,72,114,72,72,,,
42,WZ-114-011,WEST,28.641519,77.084264,LED,1,72,114,72,72,,,
43,WZ-114-011,WEST,28.641684,77.084411,LED,1,72,114,72,72,,,
44,WZ-114-011,WEST,28.641686,77.084417,LED,1,72,114,72,72,,,
45,WZ-114-011,WEST,28.641705,77.08452,LED,1,72,114,72,72,,,
46,WZ-114-011,WEST,28.641781,77.084587,LED,1,72,114,72,72,,,
47,WZ-114-011,WEST,28.641856,77.084754,LED,1,72,114,72,72,,,
48,WZ-114-011,WEST,28.641889,77.084826,LED,1,72,114,72,72,,,
49,WZ-114-011,WEST,28.641986,77.084737,LED,1,72,114,72,72,,,
50,WZ-114-011,WEST,28.641977,77.084566,LED,1,72,114,72,72,,,
51,WZ-114-011,WEST,28.642028,77.084276,LED,1,72,114,72,72,,,
52,WZ-114-011,WEST,28.641949,77.084228,LED,1,72,114,72,72,,,
53,WZ-114-011,WEST,28.641896,77.084169,LED,1,72,114,72,72,,,
54,WZ-114-011,WEST,28.641878,77.084159,LED,1,72,114,72,72,,,
55,WZ-114-011,WEST,28.641877,77.084153,LED,1,72,114,72,72,,,
56,WZ-114-011,WEST,28.641811,77.084022,LED,1,72,114,72,72,,,
57,WZ-114-011,WEST,28.641809,77.084023,LED,1,72,114,72,72,,,
58,WZ-114-011,WEST,28.641805,77.084024,LED,1,72,114,72,72,,,
59,WZ-114-011,WEST,28.641715,77.083951,LED,1,72,114,72,72,,,
60,WZ-114-011,WEST,28.64162,77.083873,LED,1,72,114,72,72,,,
61,WZ-114-011,WEST,28.641707,77.083872,LED,1,72,114,72,72,,,
62,WZ-114-011,WEST,28.641728,77.083972,LED,1,72,114,72,72,,,
63,WZ-114-011,WEST,28.641727,77.083976,LED,1,72,114,72,72,,,
64,WZ-114-011,WEST,28.641812,77.084119,LED,1,72,114,72,72,,,
65,WZ-114-011,WEST,28.641829,77.08413,LED,1,72,114,72,72,,,
66,WZ-114-011,WEST,28.641927,77.084174,LED,1,72,114,72,72,,,
67,WZ-114-011,WEST,28.641979,77.084154,LED,1,72,114,72,72,,,
68,WZ-114-011,WEST,28.641976,77.084072,LED,1,72,114,72,72,,,
69,WZ-114-011,WEST,28.641979,77.08398,LED,1,72,114,72,72,,,
70,WZ-114-011,WEST,28.641904,77.083948,LED,1,72,114,72,72,,,
71,WZ-114-011,WEST,28.641757,77.083813,LED,1,72,114,72,72,,,
72,WZ-114-011,WEST,28.641769,77.083688,LED,1,72,114,72,72,,,
73,WZ-114-011,WEST,28.641655,77.083632,LED,1,72,114,72,72,,,
74,WZ-114-011,WEST,28.641576,77.08358,LED,1,72,114,72,72,,,
75,WZ-114-011,WEST,28.641517,77.083602,LED,1,72,114,72,72,,,
76,WZ-114-011,WEST,28.641331,77.083327,LED,1,72,114,72,72,,,
77,WZ-114-011,WEST,28.641178,77.083363,LED,1,72,114,72,72,,,
78,WZ-114-011,WEST,28.640886,77.083774,LED,1,72,114,72,72,,,
79,WZ-114-011,WEST,28.640713,77.084018,LED,1,72,114,72,72,,,
80,WZ-114-011,WEST,28.640765,77.084091,LED,1,72,114,72,72,,,
81,WZ-114-011,WEST,28.640919,77.084131,LED,1,72,114,72,72,,,
82,WZ-114-011,WEST,28.64105,77.084209,LED,1,72,114,72,72,,,
83,WZ-114-011,WEST,28.641226,77.084282,LED,1,72,114,72,72,,,
84,WZ-114-011,WEST,28.641367,77.084357,LED,1,72,114,72,72,,,
85,WZ-114-011,WEST,28.641037,77.084148,LED,1,72,114,72,72,,,
86,WZ-114-011,WEST,28.640961,77.084244,LED,1,72,114,72,72,,,
87,WZ-114-011,WEST,28.641102,77.084455,LED,1,72,114,72,72,,,
88,WZ-114-011,WEST,28.641209,77.084497,LED,1,72,114,72,72,,,
89,WZ-114-011,WEST,28.641327,77.084578,LED,1,72,114,72,72,,,
90,WZ-114-011,WEST,28.64141,77.084658,LED,1,72,114,72,72,,,
91,WZ-114-011,WEST,28.641066,77.084999,LED,1,72,114,72,72,,,
92,WZ-114-011,WEST,28.640883,77.084853,LED,1,72,114,72,72,,,
93,WZ-114-011,WEST,28.640689,77.084708,LED,1,72,114,72,72,,,
94,WZ-114-011,WEST,28.640548,77.084589,LED,1,72,114,72,72,,,
95,WZ-114-011,WEST,28.64055,77.084524,LED,1,72,114,72,72,,,
96,WZ-114-011,WEST,28.640514,77.084436,LED,1,72,114,72,72,,,
97,WZ-114-011,WEST,28.640573,77.084288,LED,1,72,114,72,72,,,
98,WZ-114-011,WEST,28.640627,77.0842,LED,1,72,114,72,72,,,
99,WZ-114-011,WEST,28.64066,77.084093,LED,1,72,114,72,72,,,
100,WZ-114-011,WEST,28.640698,77.083875,LED,1,72,114,72,72,,,
101,WZ-114-011,WEST,28.640631,77.083978,LED,1,72,114,72,72,,,
102,WZ-114-011,WEST,28.640452,77.084246,LED,1,72,114,72,72,,,
103,WZ-114-011,WEST,28.640435,77.084274,LED,1,72,114,72,72,,,
104,WZ-114-011,WEST,28.64031,77.084478,LED,1,72,114,72,72,,,
105,WZ-114-011,WEST,28.640232,77.084587,LED,1,72,114,72,72,,,
106,WZ-114-011,WEST,28.640177,77.084672,LED,1,72,114,72,72,,,
107,WZ-114-011,WEST,28.640051,77.084868,LED,1,72,114,72,72,,,
108,WZ-114-011,WEST,28.640033,77.084902,LED,1,72,114,72,72,,,
109,WZ-114-011,WEST,28.639916,77.08525,LED,1,72,114,72,72,,,
110,WZ-114-011,WEST,28.639914,77.085285,LED,1,72,114,72,72,,,
111,WZ-114-011,WEST,28.63981,77.085301,LED,1,72,114,72,72,,,
112,WZ-114-011,WEST,28.639683,77.085467,LED,1,72,114,72,72,,,
113,WZ-114-011,WEST,28.639631,77.08556,LED,1,72,114,72,72,,,
114,WZ-114-011,WEST,28.639609,77.085597,LED,1,72,114,72,72,,,
115,WZ-114-011,WEST,28.639601,77.085618,LED,1,72,114,72,72,,,
116,WZ-114-011,WEST,28.639418,77.085896,LED,1,72,114,72,72,,,
117,WZ-114-011,WEST,28.639362,77.085975,LED,1,72,114,72,72,,,
118,WZ-114-011,WEST,28.639343,77.086,LED,1,72,114,72,72,,,
119,WZ-114-011,WEST,28.639282,77.08611,LED,1,72,114,72,72,,,
120,WZ-114-011,WEST,28.639222,77.086208,LED,1,72,114,72,72,,,
121,WZ-114-011,WEST,28.639195,77.086248,LED,1,72,114,72,72,,,
122,WZ-114-011,WEST,28.639145,77.086331,LED,1,72,114,72,72,,,
123,WZ-114-011,WEST,28.63902,77.086539,LED,1,72,114,72,72,,,
124,WZ-114-011,WEST,28.639,77.086564,LED,1,72,114,72,72,,,
125,WZ-114-011,WEST,28.638949,77.086762,LED,1,72,114,72,72,,,
126,WZ-114-011,WEST,28.638943,77.086776,LED,1,72,114,72,72,,,
127,WZ-114-011,WEST,28.638918,77.086752,LED,1,72,114,72,72,,,
128,WZ-114-011,WEST,28.638952,77.086759,LED,1,72,114,72,72,,,
129,WZ-114-011,WEST,28.639003,77.086792,LED,1,72,114,72,72,,,
130,WZ-114-011,WEST,28.639003,77.086791,LED,1,72,114,72,72,,,
